hotel_id,place_id,hotel_name,area,address,google_rating,google_review_count,source_url,target_review_cap,collection_priority
BOD132,ChIJmZx5TEBsvhQROxPKGjWkMWw,Viras Hotel & Beach,Ortakent-Yahşi,"viras otel, Yahşi, Yalı Cd. No:74, 48000 Bodrum/Muğla, Türkiye",4.2,747,https://www.google.com/maps/search/?api=1&query=Viras%20Hotel%20%26%20Beach&query_place_id=ChIJmZx5TEBsvhQROxPKGjWkMWw,75,70
BOD014,ChIJXzre1TQNvhQR-TaHvRN7lT4,Suum Bodrum Hotel & Beach,Akyarlar,"112 Sk, Akyarlar, Barış Manço Cd., 48960 Bodrum/Muğla, Türkiye",4.5,739,https://www.google.com/maps/search/?api=1&query=Suum%20Bodrum%20Hotel%20%26%20Beach&query_place_id=ChIJXzre1TQNvhQR-TaHvRN7lT4,75,71
BOD128,ChIJj7BWRJdyvhQR4Mm_-tWZXN4,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,"Yahşi, Eren Sk. No:12, 48420 Bodrum/Muğla, Türkiye",4.6,723,https://www.google.com/maps/search/?api=1&query=Lugga%20Boutique%20Hotel%20%26%20Beach&query_place_id=ChIJj7BWRJdyvhQR4Mm_-tWZXN4,75,72
BOD090,ChIJi3_p9zhwvhQRGBCSxo0tZ34,Costa Farilya Special Class Hotel Bodrum,Gündoğan,"Gündoğan, Yalı Mevkii No: 62, 48965 Bodrum/Muğla, Türkiye",4.5,690,https://www.google.com/maps/search/?api=1&query=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum&query_place_id=ChIJi3_p9zhwvhQRGBCSxo0tZ34,75,73
BOD186,ChIJ18lqtxJ0vhQRqcNO73L6RPs,Sirene Luxury Hotel Bodrum,Yalıkavak,"Geriş Mahallesi Erdemil Caddesi No:80/A-1 Yalıkavak, 48990 Bodrum/Muğla, Türkiye",4.3,673,https://www.google.com/maps/search/?api=1&query=Sirene%20Luxury%20Hotel%20Bodrum&query_place_id=ChIJ18lqtxJ0vhQRqcNO73L6RPs,75,74
BOD180,ChIJ6d0IfpdxvhQR0QaNuaLErhA,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,"Yalıkavak, 91. Sk. No:6, 48990 Bodrum/Muğla, Türkiye",4.6,649,https://www.google.com/maps/search/?api=1&query=MGallery%20The%20Bodrum%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ6d0IfpdxvhQR0QaNuaLErhA,75,75
BOD151,ChIJEW5x_uZovhQRHzOfnTJr5NE,Sarpedor Boutique Hotel & SPA,Torba,"Torba, Heredot Bulvarı No:9, 48400 Bodrum/Muğla, Türkiye",4.2,648,https://www.google.com/maps/search/?api=1&query=Sarpedor%20Boutique%20Hotel%20%26%20SPA&query_place_id=ChIJEW5x_uZovhQRHzOfnTJr5NE,75,76
BOD192,ChIJSQqN3GlxvhQRvBpAaSr4tEo,Yalıpark Beach Hotel,Yalıkavak,"Yalıkavak, Plaj Cd. NO:20/B, 48400 Bodrum/Muğla, Türkiye",4.3,647,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1park%20Beach%20Hotel&query_place_id=ChIJSQqN3GlxvhQRvBpAaSr4tEo,75,77
BOD131,ChIJtQfd4BRzvhQRrZlYgS1RXww,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,"Kabakum Cad, Sazlık Sk. No: 13, 48400 Bodrum/Muğla, Türkiye",4.6,633,https://www.google.com/maps/search/?api=1&query=Regia%20Mare%20Beach%20Hotel%20Bodrum&query_place_id=ChIJtQfd4BRzvhQRrZlYgS1RXww,75,78
BOD162,ChIJ8wH_8aALvhQRFJB5ItnnBjM,Rammos Managed by Dedeman,Turgutreis,"Turgutreis, Gazi Mustafa Kemal Blv. No: 327 B, 48960 Bodrum/Muğla, Türkiye",4.6,615,https://www.google.com/maps/search/?api=1&query=Rammos%20Managed%20by%20Dedeman&query_place_id=ChIJ8wH_8aALvhQRFJB5ItnnBjM,75,79
BOD087,ChIJGcaQbud1vhQRPsL_-lbJVmY,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,"Gümüşlük, Kilimci Sk., 48970 Bodrum/Muğla, Türkiye",4.7,613,https://www.google.com/maps/search/?api=1&query=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum&query_place_id=ChIJGcaQbud1vhQRPsL_-lbJVmY,75,80
BOD095,ChIJI4lKTR9wvhQRxyiXIaGKQV4,Mivara Luxury Bodrum,Gündoğan,"Gündoğan, Farilya Cd. No:9, 48965 Bodrum/Muğla, Türkiye",4.7,606,https://www.google.com/maps/search/?api=1&query=Mivara%20Luxury%20Bodrum&query_place_id=ChIJI4lKTR9wvhQRxyiXIaGKQV4,75,81
BOD153,ChIJh70QKnFpvhQRwAvW_pctIFM,The Oba Hotel,Torba,"Torba, Heredot Bulvarı No : 20, 48400 Bodrum/Muğla, Türkiye",4.0,603,https://www.google.com/maps/search/?api=1&query=The%20Oba%20Hotel&query_place_id=ChIJh70QKnFpvhQRwAvW_pctIFM,75,82
BOD064,ChIJAQ-IIVNsvhQRAQriNOcd5wA,Jasmin Elite Residence & Spa,Gümbet,"Gümbet, Dayılar Sk. No:1, 48400 Bodrum/Muğla, Türkiye",4.5,600,https://www.google.com/maps/search/?api=1&query=Jasmin%20Elite%20Residence%20%26%20Spa&query_place_id=ChIJAQ-IIVNsvhQRAQriNOcd5wA,75,83
BOD050,ChIJoZNUrrlvvhQRtKmU1DNfnzk,Daphnis Hotel Gölköy,Göltürkbükü,"37. Sokak, Akdeniz Cd. No: 1, 48450 Bodrum/Muğla, Türkiye",4.3,590,https://www.google.com/maps/search/?api=1&query=Daphnis%20Hotel%20G%C3%B6lk%C3%B6y&query_place_id=ChIJoZNUrrlvvhQRtKmU1DNfnzk,75,84
BOD057,ChIJD7WKCLtvvhQRwXRKD3S2iQw,Selvi Bodrum,Göltürkbükü,"No:42, Gölköy, Akdeniz Cd., 48400 Bodrum/Muğla, Türkiye",4.2,584,https://www.google.com/maps/search/?api=1&query=Selvi%20Bodrum&query_place_id=ChIJD7WKCLtvvhQRwXRKD3S2iQw,75,85
BOD112,ChIJub2Eesh1vhQRbe44B-Hl_VY,Azure By Yelken Hotel,Kadıkalesi,"Peksimet Mah, Kadıkalesi Mevkii, Bozdağ 12. Sokak No: 9/1, 48100, 48400 Bodrum/Muğla, Türkiye",4.4,565,https://www.google.com/maps/search/?api=1&query=Azure%20By%20Yelken%20Hotel&query_place_id=ChIJub2Eesh1vhQRbe44B-Hl_VY,75,86
BOD157,ChIJDU1Xay1pvhQRIqEA-RSZU-Y,Voyage Torba Private,Torba,"Torba, Atatürk Cd. NO:97, 48400 Bodrum/Muğla, Türkiye",4.7,548,https://www.google.com/maps/search/?api=1&query=Voyage%20Torba%20Private&query_place_id=ChIJDU1Xay1pvhQRIqEA-RSZU-Y,75,87
BOD009,ChIJAYOGrEwNvhQRJyQb3JRrwh4,LİV OTEL,Akyarlar,"Akyarlar, X8F2+MC5, 48960 Bodrum/Muğla, Türkiye",4.4,546,https://www.google.com/maps/search/?api=1&query=L%C4%B0V%20OTEL&query_place_id=ChIJAYOGrEwNvhQRJyQb3JRrwh4,75,88
BOD173,ChIJd1cFeFVxvhQRtZewAJ8VspU,Allium Bodrum Resort & Spa,Yalıkavak,"Geriş, Çökertme Cd. No:68 L/1, 48990 Bodrum/Muğla, Türkiye",4.8,528,https://www.google.com/maps/search/?api=1&query=Allium%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJd1cFeFVxvhQRtZewAJ8VspU,75,89
BOD069,ChIJR_ba3VJsvhQRapanF-L0dwo,Siesta Beach Apart,Gümbet,"Dayılar sok No: 31 Degirmenalti, Gümbet, 48400 Bodrum/Muğla, Türkiye",3.4,502,https://www.google.com/maps/search/?api=1&query=Siesta%20Beach%20Apart&query_place_id=ChIJR_ba3VJsvhQRapanF-L0dwo,75,90
BOD142,ChIJIeqJV9NuvhQRXxPW2X0FhM0,Hotel Torbahan,Torba,"Mustafa Kemal, Torba, Atatürk Cd. No:159, 48400 Bodrum/Muğla, Türkiye",4.2,492,https://www.google.com/maps/search/?api=1&query=Hotel%20Torbahan&query_place_id=ChIJIeqJV9NuvhQRXxPW2X0FhM0,75,91
BOD127,ChIJfyV0XJtyvhQRU-vFpM2VC0c,Kriss Hotel,Ortakent-Yahşi,"Müskebi, Servi Çk., 48420 Bodrum/Muğla, Türkiye",4.2,490,https://www.google.com/maps/search/?api=1&query=Kriss%20Hotel&query_place_id=ChIJfyV0XJtyvhQRU-vFpM2VC0c,75,92
BOD075,ChIJiV_oOwsNvhQRUZiyhoOACos,Benjamin Otel,Gümüşlük,"Gümüşlük, Atatürk Cd. No:89, 48970 Bodrum/Muğla, Türkiye",5.0,487,https://www.google.com/maps/search/?api=1&query=Benjamin%20Otel&query_place_id=ChIJiV_oOwsNvhQRUZiyhoOACos,75,93
BOD086,ChIJcYplw0R0vhQRzWpJ3M601Qw,Vega Aparts,Gümüşlük,"Umit Sokak 29 Koyunbaba Mevkii, 48400 Bodrum/Muğla, Türkiye",3.9,486,https://www.google.com/maps/search/?api=1&query=Vega%20Aparts&query_place_id=ChIJcYplw0R0vhQRzWpJ3M601Qw,75,94
BOD031,ChIJWeStgXZtvhQRGNA-9SWD1xk,Okaliptus Otel,Bitez,"Bitez, Pomelan Cd., 48470 Bodrum/Muğla, Türkiye",4.0,474,https://www.google.com/maps/search/?api=1&query=Okaliptus%20Otel&query_place_id=ChIJWeStgXZtvhQRGNA-9SWD1xk,75,95
BOD136,ChIJC5xB5JVyvhQRuZ27AXQ8wcw,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,"Yahşi, Asma Sk. No: 32, 48420 Bodrum/Muğla, Türkiye",4.5,467,https://www.google.com/maps/search/?api=1&query=Zest%20Exclusive%20Hotel%20and%20Spa&query_place_id=ChIJC5xB5JVyvhQRuZ27AXQ8wcw,75,96
BOD059,ChIJ34m31a1tvhQRlMV0_URSSzE,Bodrum Hotel Baba,Gümbet,"Gümbet, Ayaz Cd. No:8, 48400 Bodrum/Muğla, Türkiye",3.7,465,https://www.google.com/maps/search/?api=1&query=Bodrum%20Hotel%20Baba&query_place_id=ChIJ34m31a1tvhQRlMV0_URSSzE,75,97
BOD183,ChIJbdbMkDNxvhQRjkHyqghCIqY,Ruins Luxury Resort,Yalıkavak,"Dirmil, Tilkicik Cd. No:89, 48990 Bodrum/Muğla, Türkiye",4.2,462,https://www.google.com/maps/search/?api=1&query=Ruins%20Luxury%20Resort&query_place_id=ChIJbdbMkDNxvhQRjkHyqghCIqY,75,98
BOD126,ChIJTx1GrvFzvhQRDTWukhLfCZE,Khai Hotel Bodrum,Ortakent-Yahşi,"Yahşi Mahallesi, Müskebi, Yalı Cd. no 26, 48400 Bodrum/Muğla, Türkiye",4.5,452,https://www.google.com/maps/search/?api=1&query=Khai%20Hotel%20Bodrum&query_place_id=ChIJTx1GrvFzvhQRDTWukhLfCZE,75,99
BOD082,ChIJ7yRkgO50vhQRDbRpk5bhV2w,Otel Gümüşlük,Gümüşlük,"Yalı Mevkii, Karakaya Mahallesi, Kilimci Sk. No: 28, 48970 Bodrum/Muğla, Türkiye",4.5,442,https://www.google.com/maps/search/?api=1&query=Otel%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ7yRkgO50vhQRDbRpk5bhV2w,75,100
BOD175,ChIJTwRQXTpxvhQRdZVQJKp8Qdk,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,"Otobüs Durağı, Yalıkavak, Küdür Cd., 48990 Bodrum/Muğla, Türkiye",4.5,437,https://www.google.com/maps/search/?api=1&query=Avantgarde%20Refined%20Hotel%20%7C%20Yal%C4%B1kavak&query_place_id=ChIJTwRQXTpxvhQRdZVQJKp8Qdk,75,101
BOD008,ChIJr_h97zMNvhQRusMJ4yJ25-0,LA BREZZA SUITE &HOTEL,Akyarlar,"Akyarlar, Atatürk Cd. No:224, 48000 Bodrum/Muğla, Türkiye",4.5,424,https://www.google.com/maps/search/?api=1&query=LA%20BREZZA%20SUITE%20%26HOTEL&query_place_id=ChIJr_h97zMNvhQRusMJ4yJ25-0,75,102
BOD078,ChIJCdIJiPt1vhQRS3-Kn7JaEoU,Liman Hotel Gümüslük (Adult only),Gümüşlük,"Gümüşlük, 1120. Sk. No:52, 48400 Bodrum/Muğla, Türkiye",4.8,411,https://www.google.com/maps/search/?api=1&query=Liman%20Hotel%20G%C3%BCm%C3%BCsl%C3%BCk%20%28Adult%20only%29&query_place_id=ChIJCdIJiPt1vhQRS3-Kn7JaEoU,75,103
BOD178,ChIJPwvM3GlxvhQRLEm2Q6AICZ8,Highlight Hotel Yalıkavak,Yalıkavak,"Merkez Mah Tilkicik Cad, Dirmil, 182. Sokak No:3, 48990 Bodrum/Muğla, Türkiye",4.3,387,https://www.google.com/maps/search/?api=1&query=Highlight%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJPwvM3GlxvhQRLEm2Q6AICZ8,75,104
BOD077,ChIJBYunbel0vhQRb4Nuj9bewJs,Ladonia Hotels Zemda,Gümüşlük,"Zemda Hotel Adres: Gümüşlük Mah 1120 Sokak No:4 Posta Kodu:, 1120. Sk. No:4, 48970 Bodrum/Muğla, Türkiye",3.8,376,https://www.google.com/maps/search/?api=1&query=Ladonia%20Hotels%20Zemda&query_place_id=ChIJBYunbel0vhQRb4Nuj9bewJs,75,105
BOD051,ChIJY-RkJbhvvhQRw99m7CRb_w0,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,"Yalı Mevkii, Gölköy, 36. Sk. No:1 D:1, 48400 Bodrum/Muğla, Türkiye",4.4,373,https://www.google.com/maps/search/?api=1&query=Faros%20Bodrum%20Hotel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJY-RkJbhvvhQRw99m7CRb_w0,75,106
BOD111,ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,Zena Hotel Bodrum,Güvercinlik,"Güvercinlik Mahallesi 2. Sahil Yolu Caddesi, Güvercinlik Blv No:1, 48450 Bodrum/Muğla, Türkiye",4.3,373,https://www.google.com/maps/search/?api=1&query=Zena%20Hotel%20Bodrum&query_place_id=ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,75,107
BOD143,ChIJtZF5TEBsvhQRmSsj7oOcaw0,Hotel Zeytinada,Torba,"Mevkii, Torba, 48400, Bodrum/Muğla, Türkiye",4.4,372,https://www.google.com/maps/search/?api=1&query=Hotel%20Zeytinada&query_place_id=ChIJtZF5TEBsvhQRmSsj7oOcaw0,75,108
BOD098,ChIJJXCTVxFxvhQRlBlKghcLQDU,Swissôtel Living Bodrum,Gündoğan,"Gündoğan, Kızılburun Cd. No:132, 48400 Bodrum/Muğla, Türkiye",4.5,371,https://www.google.com/maps/search/?api=1&query=Swiss%C3%B4tel%20Living%20Bodrum&query_place_id=ChIJJXCTVxFxvhQRlBlKghcLQDU,75,109
BOD145,ChIJewkVGuJpvhQR2q09rgvXPP8,Moyo Luxury Hotel & Beach,Torba,"Torba, Hoşgörü Sk. No : 1, 48400 Bodrum/Muğla, Türkiye",4.3,370,https://www.google.com/maps/search/?api=1&query=Moyo%20Luxury%20Hotel%20%26%20Beach&query_place_id=ChIJewkVGuJpvhQR2q09rgvXPP8,75,110
BOD101,ChIJ6djpOztwvhQRnTFvrQBXdA0,Vita Bella Hotel Resort & Spa,Gündoğan,"Gündoğan, 25. Sk. No:1, 48400 Bodrum/Muğla, Türkiye",4.4,365,https://www.google.com/maps/search/?api=1&query=Vita%20Bella%20Hotel%20Resort%20%26%20Spa&query_place_id=ChIJ6djpOztwvhQRnTFvrQBXdA0,75,111
BOD079,ChIJTyhOR-10vhQRugeKxp4chBc,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,"Gümüşlük, Atatürk Cd. No:82, 48970 Bodrum/Muğla, Türkiye",4.2,362,https://www.google.com/maps/search/?api=1&query=Metin%27s%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20-%20Hotel%20%26%20Restaurant&query_place_id=ChIJTyhOR-10vhQRugeKxp4chBc,75,112
BOD116,ChIJJVhOE4ZzvhQREUR7QEp_nys,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,"Yahşi Mh, Yalı Cd. No:30/1, 48420 Bodrum/Muğla, Türkiye",4.4,361,https://www.google.com/maps/search/?api=1&query=Acropol%20Of%20Bodrum%20Beach%20Hotel%20-%20Restaurant&query_place_id=ChIJJVhOE4ZzvhQREUR7QEp_nys,75,113
BOD102,ChIJS-u3SmldvhQRlZlRpyZUPiM,Akyalı Butik Hotel,Güvercinlik,"Güvercinlik, Adnan Şenses Sokak No:30, 48450 Bodrum/Muğla, Türkiye",3.9,353,https://www.google.com/maps/search/?api=1&query=Akyal%C4%B1%20Butik%20Hotel&query_place_id=ChIJS-u3SmldvhQRlZlRpyZUPiM,75,114
BOD187,ChIJi8QGvFtxvhQRzIMdOTRZIBE,Spektr Boutique Hotel Yalikavak,Yalıkavak,"Geriş Mah, Geriş, 6026. Sokak NO:5/A B-C-D, 48990 Bodrum/Muğla, Türkiye",4.5,330,https://www.google.com/maps/search/?api=1&query=Spektr%20Boutique%20Hotel%20Yalikavak&query_place_id=ChIJi8QGvFtxvhQRzIMdOTRZIBE,75,115
BOD170,ChIJg_pNr-5vvhQR518b5F4UXf4,No:81 Hotel,Türkbükü,"Göltürkbükü Mah. Keleşharım Cad. 104. Sok. No, D:6, 48483 Bodrum/Muğla, Türkiye",4.4,321,https://www.google.com/maps/search/?api=1&query=No%3A81%20Hotel&query_place_id=ChIJg_pNr-5vvhQR518b5F4UXf4,75,116
BOD139,ChIJR7xoeS5pvhQR1dXknYNVKYI,Casa Dell'arte Otel,Torba,"Torba, İsmet İnönü Cd. No:66, 48400 Bodrum/Muğla, Türkiye",4.6,319,https://www.google.com/maps/search/?api=1&query=Casa%20Dell%27arte%20Otel&query_place_id=ChIJR7xoeS5pvhQR1dXknYNVKYI,75,117
BOD155,ChIJRVqhF3tpvhQR1wP9bevL2YA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,"Mustafa Kemal, Torba, Atatürk Cd. No:131, 48400 Bodrum/Muğla, Türkiye",4.3,312,https://www.google.com/maps/search/?api=1&query=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba&query_place_id=ChIJRVqhF3tpvhQR1wP9bevL2YA,75,118
BOD024,ChIJQWFo13ltvhQRYJmZ52TPPjE,HAKAN OTEL,Bitez,"Bitez, Mersinli Cd. No:18, 48470 Bodrum/Muğla, Türkiye",4.5,311,https://www.google.com/maps/search/?api=1&query=HAKAN%20OTEL&query_place_id=ChIJQWFo13ltvhQRYJmZ52TPPjE,75,119
BOD092,ChIJy6bJFhVvhQRM5gSLrr4xCM,Liona Hotel,Gündoğan,"Gündoğan, Kızılburun Cd. No:42 D:11, 48965 Gündogan/Bodrum/Bodrum/Muğla, Türkiye",4.3,307,https://www.google.com/maps/search/?api=1&query=Liona%20Hotel&query_place_id=ChIJy6bJFhVvhQRM5gSLrr4xCM,75,120
BOD174,ChIJ64c8B-1xvhQRa88T93yeRZQ,Arts Hotel Bodrum Yalıkavak,Yalıkavak,"Yalıkavak Mah. Tilkicik Cad, Yalıkavak, Demirci Sok No:7, 48990 Bodrum/Muğla, Türkiye",4.5,299,https://www.google.com/maps/search/?api=1&query=Arts%20Hotel%20Bodrum%20Yal%C4%B1kavak&query_place_id=ChIJ64c8B-1xvhQRa88T93yeRZQ,75,121
BOD184,ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,Sea Palm Otel -YALIKAVAK,Yalıkavak,"marina, Yalıkavak, Cumhuriyet Cd. No:9, 48990 Bodrum/Muğla, Türkiye",4.7,293,https://www.google.com/maps/search/?api=1&query=Sea%20Palm%20Otel%20-YALIKAVAK&query_place_id=ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,75,122
BOD010,ChIJiRcDgfYMvhQR49TV5eXv2-Y,Mare Garden Hotel,Akyarlar,"Akyarlar, Atatürk Cd. No:339, 48960 Bodrum/Muğla, Türkiye",4.2,288,https://www.google.com/maps/search/?api=1&query=Mare%20Garden%20Hotel&query_place_id=ChIJiRcDgfYMvhQR49TV5eXv2-Y,75,123
BOD071,ChIJy0Z7TattvhQRtyODGrWwzok,Tropicana Beach Hotel,Gümbet,"Dolgu Mevkii, Bodrum, 48400, Gümbet, 48400 Bodrum/Muğla, Türkiye",4.3,281,https://www.google.com/maps/search/?api=1&query=Tropicana%20Beach%20Hotel&query_place_id=ChIJy0Z7TattvhQRtyODGrWwzok,75,124
BOD081,ChIJTycZePt1vhQRg_c7eAH5CT4,Oda Bodrum Gümüşlük,Gümüşlük,"Gümüşlük, Atatürk Cd. No: 54, 48970 Bodrum/Muğla, Türkiye",4.5,276,https://www.google.com/maps/search/?api=1&query=Oda%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJTycZePt1vhQRg_c7eAH5CT4,75,125
BOD038,ChIJz-flR21svhQR6aYNONMx9Q4,Casa Mare Bodrum,Bodrum Merkez,"Eskiçeşme, suat kaya sokak no10, 48400 Bodrum/Muğla, Türkiye",4.0,274,https://www.google.com/maps/search/?api=1&query=Casa%20Mare%20Bodrum&query_place_id=ChIJz-flR21svhQR6aYNONMx9Q4,75,126
BOD028,ChIJJX6Kg1JtvhQRJQdHx88BYVk,Mira Beach Resort Bodrum,Bitez,"Bitez, Çökertme Cd. No:120, 48470 Bodrum/Muğla, Türkiye",3.3,274,https://www.google.com/maps/search/?api=1&query=Mira%20Beach%20Resort%20Bodrum&query_place_id=ChIJJX6Kg1JtvhQRJQdHx88BYVk,75,127
BOD191,ChIJ7QtqF35xvhQRhO2gdmiBD64,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,"Merkez Mah, Yalıkavak, Çökertme Cd., 48990 Bodrum/Muğla, Türkiye",4.8,267,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1kavak%20Marina%20Hotel%20by%20METT%20Collection&query_place_id=ChIJ7QtqF35xvhQRhO2gdmiBD64,75,128
BOD049,ChIJUbH2xLlvvhQRCVaq4tttTgY,Casa Del Mar Bodrum,Göltürkbükü,"Gölköy, Akdeniz Cd. No: 63, 48400 Bodrum/Muğla, Türkiye",4.6,263,https://www.google.com/maps/search/?api=1&query=Casa%20Del%20Mar%20Bodrum&query_place_id=ChIJUbH2xLlvvhQRCVaq4tttTgY,75,129
BOD124,ChIJFXTXHOtzvhQRYFnE9kPoz2c,Irmak Boutique Hotel,Ortakent-Yahşi,"Yahşi, Yalı Cd. No:62/1 D:1, 48420 Bodrum/Muğla, Türkiye",4.6,262,https://www.google.com/maps/search/?api=1&query=Irmak%20Boutique%20Hotel&query_place_id=ChIJFXTXHOtzvhQRYFnE9kPoz2c,75,130
BOD129,ChIJf4088JVyvhQRBpNshFH43hU,Meggs Bodrum,Ortakent-Yahşi,"Yahşi, Yalı Cd. No:90, 48420 Bodrum/Muğla, Türkiye",4.2,261,https://www.google.com/maps/search/?api=1&query=Meggs%20Bodrum&query_place_id=ChIJf4088JVyvhQRBpNshFH43hU,75,131
BOD181,ChIJs9GI1vhwvhQRSJ8c9Yq49ko,Palmalife Bodrum Resort & Spa,Yalıkavak,"Dirmil, Şendoğan Cd. No:52, 48990 Bodrum/Muğla, Türkiye",4.3,261,https://www.google.com/maps/search/?api=1&query=Palmalife%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJs9GI1vhwvhQRSJ8c9Yq49ko,75,132
BOD120,ChIJUXgdaGdzvhQRpglnXqNVesw,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,"Hortma Caddesi 2773, Sok No:6/A, 48470 Bodrum/Muğla, Türkiye",4.3,258,https://www.google.com/maps/search/?api=1&query=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa&query_place_id=ChIJUXgdaGdzvhQRpglnXqNVesw,75,133
BOD003,ChIJS8TbUlYNvhQR_fh-bq0pJDg,ASPAT HOTEL BODRUM Beach Restaurant,Akyarlar,"Akyarlar, atatürk akyarlar caddesi no 253, 48960 Bodrum/Muğla, Türkiye",4.3,246,https://www.google.com/maps/search/?api=1&query=ASPAT%20HOTEL%20BODRUM%20Beach%20Restaurant&query_place_id=ChIJS8TbUlYNvhQR_fh-bq0pJDg,75,134
BOD100,ChIJw-cVHDpwvhQRjnvlNDgFTK8,Villa Rustica Hotel,Gündoğan,"Gündoğan, Şht. Uğur Öztop Cd. No:85 D:13, 48965 Gündogan/Bodrum/Bodrum/Muğla, Türkiye",4.7,243,https://www.google.com/maps/search/?api=1&query=Villa%20Rustica%20Hotel&query_place_id=ChIJw-cVHDpwvhQRjnvlNDgFTK8,75,135
BOD039,ChIJyVnm4XtrvhQRWSj607ouwhs,Casa Nonna Bodrum,Bodrum Merkez,"Yalı Mahallesi İçmeler Mevkii No:60, 48400 Bodrum/Muğla, Türkiye",4.6,238,https://www.google.com/maps/search/?api=1&query=Casa%20Nonna%20Bodrum&query_place_id=ChIJyVnm4XtrvhQRWSj607ouwhs,75,136
BOD154,ChIJSZHy9k1tvhQR4Le2DDojzzg,Toka Bodrum Hotel & Beach Club,Torba,"Torba, İsmet İnönü Cd. No:64, 48400 Bodrum/Muğla, Türkiye",4.5,238,https://www.google.com/maps/search/?api=1&query=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&query_place_id=ChIJSZHy9k1tvhQR4Le2DDojzzg,75,137
BOD062,ChIJO08Er6htvhQR5H87YsG4EeY,"Gümbet Cove Hotel, Muğla Türkiye",Gümbet,"M, Asarlik Mevkii Adnan Menderes Cad, Gümbet, Kaşif Ertekin Sk. No:8, 48400 Bodrum/Muğla, Türkiye",3.9,237,https://www.google.com/maps/search/?api=1&query=G%C3%BCmbet%20Cove%20Hotel%2C%20Mu%C4%9Fla%20T%C3%BCrkiye&query_place_id=ChIJO08Er6htvhQR5H87YsG4EeY,75,138
BOD167,ChIJ6WwC3sdvvhQRLjhzMj9H8wU,Elista Hotel & Spa,Türkbükü,"Türkbükü, Liman Cd. No:65 D:1, 48483 Bodrum/Muğla, Türkiye",4.6,231,https://www.google.com/maps/search/?api=1&query=Elista%20Hotel%20%26%20Spa&query_place_id=ChIJ6WwC3sdvvhQRLjhzMj9H8wU,75,139
BOD034,ChIJm9mMaCptvhQRksrC-9Oi4lg,Çınar Butik Otel Bodrum,Bitez,"Bitez, Bergamut Cd. No:18, 48470 Bodrum/Muğla, Türkiye",4.4,226,https://www.google.com/maps/search/?api=1&query=%C3%87%C4%B1nar%20Butik%20Otel%20Bodrum&query_place_id=ChIJm9mMaCptvhQRksrC-9Oi4lg,75,140
BOD048,ChIJW7-Z9-hvvhQRACntL8CkDZw,Babana Hotel,Göltürkbükü,"29th Street, Türkbükü, Akdeniz Street No: 5, 48483 Bodrum/Muğla, Türkiye",4.7,221,https://www.google.com/maps/search/?api=1&query=Babana%20Hotel&query_place_id=ChIJW7-Z9-hvvhQRACntL8CkDZw,75,141
BOD105,ChIJbfTG_XpnvhQR2tmyGkVXGTg,İsolina Hotel,Güvercinlik,"Güvercinlik mevkii, Gökçeler Küme evleri No 21, 48450 Bodrum/Muğla, Türkiye",4.1,221,https://www.google.com/maps/search/?api=1&query=%C4%B0solina%20Hotel&query_place_id=ChIJbfTG_XpnvhQR2tmyGkVXGTg,75,142
