hotel_id,hotel_name,area,aspect,low_n,high_n,full_driver_ready,driver_gap_pp,driver_class
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD061,Gümbet Anıl Beach,Gümbet,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD006,Club Marma Hotel,Akyarlar,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD163,Sundance Resort,Turgutreis,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD017,Ambrosia Otel Beach & Spa,Bitez,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD104,Greenport Bodrum,Güvercinlik,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD169,MACAKIZI BODRUM,Türkbükü,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD070,The Luvi Hotel,Gümbet,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD032,Paloma Family Club Bitez,Bitez,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD060,Club Shark Hotel,Gümbet,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD046,Senses Hotel,Bodrum Merkez,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
