hotel_id,hotel_name,hotel_n,aspect,aspect_count,aspect_mention_rate_pct,small_n_flag,nlp_sample_tier
BOD067,Sami Beach Hotel,6,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,NOISE,0,0.0,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,FAMILY_CHILDREN,1,16.666666666666668,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,TRANSPORT_TRANSFER,2,33.333333333333336,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,MANAGEMENT_COMMUNICATION,5,83.33333333333333,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,SPA_WELLNESS,0,0.0,False,MEDIUM_SAMPLE
BOD067,Sami Beach Hotel,6,SAFETY_SECURITY,3,50.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,STAFF_SERVICE,5,62.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,CLEANLINESS_HYGIENE,3,37.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,FOOD_BEVERAGE,4,50.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,ROOM,7,87.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,BEACH_SEA,1,12.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,POOL,2,25.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,FACILITIES_MAINTENANCE,4,50.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,RESERVATION,1,12.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,PAYMENT_REFUND,2,25.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,PRICE_VALUE,3,37.5,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,NOISE,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,FAMILY_CHILDREN,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,TRANSPORT_TRANSFER,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,MANAGEMENT_COMMUNICATION,6,75.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,SPA_WELLNESS,0,0.0,False,MEDIUM_SAMPLE
BOD068,Selectum Colours Bodrum,8,SAFETY_SECURITY,1,12.5,False,MEDIUM_SAMPLE
BOD069,Siesta Beach Apart,1,STAFF_SERVICE,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,CLEANLINESS_HYGIENE,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,FOOD_BEVERAGE,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,ROOM,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,BEACH_SEA,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,POOL,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,FACILITIES_MAINTENANCE,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,RESERVATION,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,PAYMENT_REFUND,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,PRICE_VALUE,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,AIR_CONDITIONING,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,NOISE,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,FAMILY_CHILDREN,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,MANAGEMENT_COMMUNICATION,1,100.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD069,Siesta Beach Apart,1,SAFETY_SECURITY,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,STAFF_SERVICE,2,66.66666666666667,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,CLEANLINESS_HYGIENE,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,FOOD_BEVERAGE,2,66.66666666666667,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,ROOM,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,BEACH_SEA,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,POOL,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,FACILITIES_MAINTENANCE,2,66.66666666666667,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,RESERVATION,2,66.66666666666667,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,PAYMENT_REFUND,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,PRICE_VALUE,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,AIR_CONDITIONING,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,NOISE,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,FAMILY_CHILDREN,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,MANAGEMENT_COMMUNICATION,1,33.333333333333336,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD072,VERY CHIC BODRUM,3,SAFETY_SECURITY,1,33.333333333333336,True,LOW_SAMPLE
BOD077,Ladonia Hotels Zemda,7,STAFF_SERVICE,1,14.285714285714286,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,CLEANLINESS_HYGIENE,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,FOOD_BEVERAGE,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,ROOM,4,57.142857142857146,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,BEACH_SEA,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,POOL,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,FACILITIES_MAINTENANCE,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,RESERVATION,7,100.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,PAYMENT_REFUND,7,100.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,PRICE_VALUE,7,100.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,NOISE,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,FAMILY_CHILDREN,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,TRANSPORT_TRANSFER,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,MANAGEMENT_COMMUNICATION,7,100.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,SPA_WELLNESS,0,0.0,False,MEDIUM_SAMPLE
BOD077,Ladonia Hotels Zemda,7,SAFETY_SECURITY,1,14.285714285714286,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,STAFF_SERVICE,8,72.72727272727273,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,CLEANLINESS_HYGIENE,7,63.63636363636363,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,FOOD_BEVERAGE,9,81.81818181818181,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,ROOM,6,54.54545454545455,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,BEACH_SEA,3,27.272727272727273,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,POOL,4,36.36363636363637,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,FACILITIES_MAINTENANCE,6,54.54545454545455,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,RESERVATION,4,36.36363636363637,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,PAYMENT_REFUND,5,45.45454545454545,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,PRICE_VALUE,7,63.63636363636363,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,NOISE,0,0.0,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,FAMILY_CHILDREN,5,45.45454545454545,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,TRANSPORT_TRANSFER,1,9.090909090909092,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,MANAGEMENT_COMMUNICATION,6,54.54545454545455,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,SPA_WELLNESS,2,18.181818181818183,False,MEDIUM_SAMPLE
BOD103,Green Bay Resort & Spa Bodrum,11,SAFETY_SECURITY,2,18.181818181818183,False,MEDIUM_SAMPLE
BOD106,La Blanche Island Bodrum,19,STAFF_SERVICE,14,73.6842105263158,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,CLEANLINESS_HYGIENE,5,26.31578947368421,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,FOOD_BEVERAGE,9,47.36842105263158,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,ROOM,13,68.42105263157895,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,BEACH_SEA,9,47.36842105263158,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,POOL,3,15.789473684210526,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,FACILITIES_MAINTENANCE,6,31.57894736842105,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,RESERVATION,6,31.57894736842105,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,PAYMENT_REFUND,7,36.8421052631579,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,PRICE_VALUE,7,36.8421052631579,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,CHECKIN_CHECKOUT,0,0.0,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,AIR_CONDITIONING,0,0.0,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,NOISE,0,0.0,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,FAMILY_CHILDREN,1,5.2631578947368425,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,TRANSPORT_TRANSFER,1,5.2631578947368425,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,MANAGEMENT_COMMUNICATION,8,42.10526315789474,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,SPA_WELLNESS,0,0.0,False,HIGH_SAMPLE
BOD106,La Blanche Island Bodrum,19,SAFETY_SECURITY,4,21.05263157894737,False,HIGH_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,STAFF_SERVICE,2,50.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,CLEANLINESS_HYGIENE,3,75.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,FOOD_BEVERAGE,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,ROOM,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,BEACH_SEA,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,POOL,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,FACILITIES_MAINTENANCE,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,RESERVATION,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,PAYMENT_REFUND,4,100.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,PRICE_VALUE,2,50.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,AIR_CONDITIONING,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,NOISE,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,FAMILY_CHILDREN,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,MANAGEMENT_COMMUNICATION,1,25.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD107,Le Méridien Bodrum Beach Resort,4,SAFETY_SECURITY,0,0.0,True,LOW_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,STAFF_SERVICE,3,60.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,CLEANLINESS_HYGIENE,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,FOOD_BEVERAGE,1,20.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,ROOM,1,20.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,BEACH_SEA,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,POOL,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,FACILITIES_MAINTENANCE,2,40.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,RESERVATION,2,40.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,PAYMENT_REFUND,2,40.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,PRICE_VALUE,2,40.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,AIR_CONDITIONING,1,20.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,NOISE,1,20.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,FAMILY_CHILDREN,1,20.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,TRANSPORT_TRANSFER,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,MANAGEMENT_COMMUNICATION,3,60.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,SPA_WELLNESS,0,0.0,False,MEDIUM_SAMPLE
BOD110,Titanic Luxury Collection Bodrum,5,SAFETY_SECURITY,2,40.0,False,MEDIUM_SAMPLE
BOD112,Azure By Yelken Hotel,26,STAFF_SERVICE,20,76.92307692307692,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,CLEANLINESS_HYGIENE,16,61.53846153846154,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,FOOD_BEVERAGE,17,65.38461538461539,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,ROOM,18,69.23076923076923,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,BEACH_SEA,10,38.46153846153846,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,POOL,8,30.76923076923077,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,FACILITIES_MAINTENANCE,11,42.30769230769231,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,RESERVATION,14,53.84615384615385,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,PAYMENT_REFUND,19,73.07692307692308,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,PRICE_VALUE,16,61.53846153846154,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,CHECKIN_CHECKOUT,1,3.8461538461538463,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,AIR_CONDITIONING,1,3.8461538461538463,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,NOISE,2,7.6923076923076925,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,FAMILY_CHILDREN,9,34.61538461538461,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,TRANSPORT_TRANSFER,1,3.8461538461538463,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,MANAGEMENT_COMMUNICATION,15,57.69230769230769,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,SPA_WELLNESS,1,3.8461538461538463,False,HIGH_SAMPLE
BOD112,Azure By Yelken Hotel,26,SAFETY_SECURITY,9,34.61538461538461,False,HIGH_SAMPLE
BOD113,Kadıkale Resort,7,STAFF_SERVICE,5,71.42857142857143,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,CLEANLINESS_HYGIENE,5,71.42857142857143,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,FOOD_BEVERAGE,4,57.142857142857146,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,ROOM,6,85.71428571428571,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,BEACH_SEA,4,57.142857142857146,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,POOL,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,FACILITIES_MAINTENANCE,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,RESERVATION,0,0.0,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,PAYMENT_REFUND,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,PRICE_VALUE,3,42.857142857142854,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,CHECKIN_CHECKOUT,1,14.285714285714286,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,AIR_CONDITIONING,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,NOISE,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,FAMILY_CHILDREN,1,14.285714285714286,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,TRANSPORT_TRANSFER,1,14.285714285714286,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,MANAGEMENT_COMMUNICATION,3,42.857142857142854,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,SPA_WELLNESS,2,28.571428571428573,False,MEDIUM_SAMPLE
BOD113,Kadıkale Resort,7,SAFETY_SECURITY,0,0.0,False,MEDIUM_SAMPLE
BOD115,Yasmin Bodrum Resort,23,STAFF_SERVICE,15,65.21739130434783,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,CLEANLINESS_HYGIENE,9,39.130434782608695,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,FOOD_BEVERAGE,10,43.47826086956522,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,ROOM,10,43.47826086956522,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,BEACH_SEA,5,21.73913043478261,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,POOL,2,8.695652173913043,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,FACILITIES_MAINTENANCE,10,43.47826086956522,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,RESERVATION,5,21.73913043478261,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,PAYMENT_REFUND,10,43.47826086956522,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,PRICE_VALUE,8,34.78260869565217,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,CHECKIN_CHECKOUT,0,0.0,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,AIR_CONDITIONING,3,13.043478260869565,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,NOISE,2,8.695652173913043,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,FAMILY_CHILDREN,5,21.73913043478261,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,TRANSPORT_TRANSFER,3,13.043478260869565,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,MANAGEMENT_COMMUNICATION,13,56.52173913043478,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,SPA_WELLNESS,0,0.0,False,HIGH_SAMPLE
BOD115,Yasmin Bodrum Resort,23,SAFETY_SECURITY,5,21.73913043478261,False,HIGH_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,STAFF_SERVICE,2,100.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,CLEANLINESS_HYGIENE,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,FOOD_BEVERAGE,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,ROOM,2,100.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,BEACH_SEA,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,POOL,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,FACILITIES_MAINTENANCE,2,100.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,RESERVATION,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,PAYMENT_REFUND,2,100.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,PRICE_VALUE,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,AIR_CONDITIONING,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,NOISE,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,FAMILY_CHILDREN,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,MANAGEMENT_COMMUNICATION,1,50.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD120,Celeste Bella Luxury Hotel & Spa,2,SAFETY_SECURITY,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,STAFF_SERVICE,1,100.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,CLEANLINESS_HYGIENE,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,FOOD_BEVERAGE,1,100.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,ROOM,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,BEACH_SEA,1,100.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,POOL,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,FACILITIES_MAINTENANCE,1,100.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,RESERVATION,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,PAYMENT_REFUND,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,PRICE_VALUE,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,AIR_CONDITIONING,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,NOISE,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,FAMILY_CHILDREN,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,MANAGEMENT_COMMUNICATION,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD124,Irmak Boutique Hotel,1,SAFETY_SECURITY,1,100.0,True,LOW_SAMPLE
BOD130,Petunya Beach Resort,13,STAFF_SERVICE,7,53.84615384615385,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,CLEANLINESS_HYGIENE,7,53.84615384615385,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,FOOD_BEVERAGE,6,46.15384615384615,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,ROOM,6,46.15384615384615,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,BEACH_SEA,2,15.384615384615385,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,POOL,0,0.0,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,FACILITIES_MAINTENANCE,2,15.384615384615385,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,RESERVATION,8,61.53846153846154,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,PAYMENT_REFUND,8,61.53846153846154,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,PRICE_VALUE,6,46.15384615384615,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,NOISE,0,0.0,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,FAMILY_CHILDREN,0,0.0,False,MEDIUM_SAMPLE
