hotel_id,place_id,hotel_name,area,source_url,detected_hotel_name,detected_address,mapping_status,name_similarity,page_accessible,review_panel_found,checked_at,mapping_note
BOD031,ChIJWeStgXZtvhQRGNA-9SWD1xk,Okaliptus Otel,Bitez,https://www.google.com/maps/search/?api=1&query=Okaliptus%20Otel&query_place_id=ChIJWeStgXZtvhQRGNA-9SWD1xk,,,,,,,,
BOD136,ChIJC5xB5JVyvhQRuZ27AXQ8wcw,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Zest%20Exclusive%20Hotel%20and%20Spa&query_place_id=ChIJC5xB5JVyvhQRuZ27AXQ8wcw,,,,,,,,
BOD059,ChIJ34m31a1tvhQRlMV0_URSSzE,Bodrum Hotel Baba,Gümbet,https://www.google.com/maps/search/?api=1&query=Bodrum%20Hotel%20Baba&query_place_id=ChIJ34m31a1tvhQRlMV0_URSSzE,Bodrum Hotel Baba,"Gümbet, Ayaz Cd. No:8, 48400 Bodrum/Muğla",FOUND_EXACT_PLACE_ID,1.0,True,False,2026-08-25T15:50:03+00:00,place_id-bound master URL and visible hotel name checked; public anonymous reviews tab not available
BOD183,ChIJbdbMkDNxvhQRjkHyqghCIqY,Ruins Luxury Resort,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Ruins%20Luxury%20Resort&query_place_id=ChIJbdbMkDNxvhQRjkHyqghCIqY,,,,,,,,
BOD126,ChIJTx1GrvFzvhQRDTWukhLfCZE,Khai Hotel Bodrum,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Khai%20Hotel%20Bodrum&query_place_id=ChIJTx1GrvFzvhQRDTWukhLfCZE,,,,,,,,
BOD082,ChIJ7yRkgO50vhQRDbRpk5bhV2w,Otel Gümüşlük,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Otel%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ7yRkgO50vhQRDbRpk5bhV2w,,,,,,,,
BOD175,ChIJTwRQXTpxvhQRdZVQJKp8Qdk,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Avantgarde%20Refined%20Hotel%20%7C%20Yal%C4%B1kavak&query_place_id=ChIJTwRQXTpxvhQRdZVQJKp8Qdk,,,,,,,,
BOD008,ChIJr_h97zMNvhQRusMJ4yJ25-0,LA BREZZA SUITE &HOTEL,Akyarlar,https://www.google.com/maps/search/?api=1&query=LA%20BREZZA%20SUITE%20%26HOTEL&query_place_id=ChIJr_h97zMNvhQRusMJ4yJ25-0,,,,,,,,
BOD078,ChIJCdIJiPt1vhQRS3-Kn7JaEoU,Liman Hotel Gümüslük (Adult only),Gümüşlük,https://www.google.com/maps/search/?api=1&query=Liman%20Hotel%20G%C3%BCm%C3%BCsl%C3%BCk%20%28Adult%20only%29&query_place_id=ChIJCdIJiPt1vhQRS3-Kn7JaEoU,,,,,,,,
BOD178,ChIJPwvM3GlxvhQRLEm2Q6AICZ8,Highlight Hotel Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Highlight%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJPwvM3GlxvhQRLEm2Q6AICZ8,,,,,,,,
BOD077,ChIJBYunbel0vhQRb4Nuj9bewJs,Ladonia Hotels Zemda,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Ladonia%20Hotels%20Zemda&query_place_id=ChIJBYunbel0vhQRb4Nuj9bewJs,,,,,,,,
BOD051,ChIJY-RkJbhvvhQRw99m7CRb_w0,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=Faros%20Bodrum%20Hotel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJY-RkJbhvvhQRw99m7CRb_w0,,,,,,,,
BOD111,ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,Zena Hotel Bodrum,Güvercinlik,https://www.google.com/maps/search/?api=1&query=Zena%20Hotel%20Bodrum&query_place_id=ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,,,,,,,,
BOD143,ChIJtZF5TEBsvhQRmSsj7oOcaw0,Hotel Zeytinada,Torba,https://www.google.com/maps/search/?api=1&query=Hotel%20Zeytinada&query_place_id=ChIJtZF5TEBsvhQRmSsj7oOcaw0,,,,,,,,
BOD098,ChIJJXCTVxFxvhQRlBlKghcLQDU,Swissôtel Living Bodrum,Gündoğan,https://www.google.com/maps/search/?api=1&query=Swiss%C3%B4tel%20Living%20Bodrum&query_place_id=ChIJJXCTVxFxvhQRlBlKghcLQDU,,,,,,,,
BOD145,ChIJewkVGuJpvhQR2q09rgvXPP8,Moyo Luxury Hotel & Beach,Torba,https://www.google.com/maps/search/?api=1&query=Moyo%20Luxury%20Hotel%20%26%20Beach&query_place_id=ChIJewkVGuJpvhQR2q09rgvXPP8,,,,,,,,
BOD101,ChIJ6djpOztwvhQRnTFvrQBXdA0,Vita Bella Hotel Resort & Spa,Gündoğan,https://www.google.com/maps/search/?api=1&query=Vita%20Bella%20Hotel%20Resort%20%26%20Spa&query_place_id=ChIJ6djpOztwvhQRnTFvrQBXdA0,,,,,,,,
BOD079,ChIJTyhOR-10vhQRugeKxp4chBc,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Metin%27s%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20-%20Hotel%20%26%20Restaurant&query_place_id=ChIJTyhOR-10vhQRugeKxp4chBc,,,,,,,,
BOD116,ChIJJVhOE4ZzvhQREUR7QEp_nys,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Acropol%20Of%20Bodrum%20Beach%20Hotel%20-%20Restaurant&query_place_id=ChIJJVhOE4ZzvhQREUR7QEp_nys,,,,,,,,
BOD102,ChIJS-u3SmldvhQRlZlRpyZUPiM,Akyalı Butik Hotel,Güvercinlik,https://www.google.com/maps/search/?api=1&query=Akyal%C4%B1%20Butik%20Hotel&query_place_id=ChIJS-u3SmldvhQRlZlRpyZUPiM,,,,,,,,
BOD187,ChIJi8QGvFtxvhQRzIMdOTRZIBE,Spektr Boutique Hotel Yalikavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Spektr%20Boutique%20Hotel%20Yalikavak&query_place_id=ChIJi8QGvFtxvhQRzIMdOTRZIBE,,,,,,,,
BOD170,ChIJg_pNr-5vvhQR518b5F4UXf4,No:81 Hotel,Türkbükü,https://www.google.com/maps/search/?api=1&query=No%3A81%20Hotel&query_place_id=ChIJg_pNr-5vvhQR518b5F4UXf4,,,,,,,,
BOD139,ChIJR7xoeS5pvhQR1dXknYNVKYI,Casa Dell'arte Otel,Torba,https://www.google.com/maps/search/?api=1&query=Casa%20Dell%27arte%20Otel&query_place_id=ChIJR7xoeS5pvhQR1dXknYNVKYI,,,,,,,,
BOD155,ChIJRVqhF3tpvhQR1wP9bevL2YA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,https://www.google.com/maps/search/?api=1&query=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba&query_place_id=ChIJRVqhF3tpvhQR1wP9bevL2YA,,,,,,,,
BOD024,ChIJQWFo13ltvhQRYJmZ52TPPjE,HAKAN OTEL,Bitez,https://www.google.com/maps/search/?api=1&query=HAKAN%20OTEL&query_place_id=ChIJQWFo13ltvhQRYJmZ52TPPjE,,,,,,,,
BOD092,ChIJy6bJFhVvhQRM5gSLrr4xCM,Liona Hotel,Gündoğan,https://www.google.com/maps/search/?api=1&query=Liona%20Hotel&query_place_id=ChIJy6bJFhVvhQRM5gSLrr4xCM,,,,,,,,
BOD174,ChIJ64c8B-1xvhQRa88T93yeRZQ,Arts Hotel Bodrum Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Arts%20Hotel%20Bodrum%20Yal%C4%B1kavak&query_place_id=ChIJ64c8B-1xvhQRa88T93yeRZQ,,,,,,,,
BOD184,ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,Sea Palm Otel -YALIKAVAK,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Sea%20Palm%20Otel%20-YALIKAVAK&query_place_id=ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,,,,,,,,
BOD010,ChIJiRcDgfYMvhQR49TV5eXv2-Y,Mare Garden Hotel,Akyarlar,https://www.google.com/maps/search/?api=1&query=Mare%20Garden%20Hotel&query_place_id=ChIJiRcDgfYMvhQR49TV5eXv2-Y,,,,,,,,
BOD071,ChIJy0Z7TattvhQRtyODGrWwzok,Tropicana Beach Hotel,Gümbet,https://www.google.com/maps/search/?api=1&query=Tropicana%20Beach%20Hotel&query_place_id=ChIJy0Z7TattvhQRtyODGrWwzok,,,,,,,,
BOD081,ChIJTycZePt1vhQRg_c7eAH5CT4,Oda Bodrum Gümüşlük,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Oda%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJTycZePt1vhQRg_c7eAH5CT4,,,,,,,,
BOD038,ChIJz-flR21svhQR6aYNONMx9Q4,Casa Mare Bodrum,Bodrum Merkez,https://www.google.com/maps/search/?api=1&query=Casa%20Mare%20Bodrum&query_place_id=ChIJz-flR21svhQR6aYNONMx9Q4,,,,,,,,
BOD028,ChIJJX6Kg1JtvhQRJQdHx88BYVk,Mira Beach Resort Bodrum,Bitez,https://www.google.com/maps/search/?api=1&query=Mira%20Beach%20Resort%20Bodrum&query_place_id=ChIJJX6Kg1JtvhQRJQdHx88BYVk,,,,,,,,
BOD191,ChIJ7QtqF35xvhQRhO2gdmiBD64,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1kavak%20Marina%20Hotel%20by%20METT%20Collection&query_place_id=ChIJ7QtqF35xvhQRhO2gdmiBD64,,,,,,,,
BOD049,ChIJUbH2xLlvvhQRCVaq4tttTgY,Casa Del Mar Bodrum,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=Casa%20Del%20Mar%20Bodrum&query_place_id=ChIJUbH2xLlvvhQRCVaq4tttTgY,,,,,,,,
BOD124,ChIJFXTXHOtzvhQRYFnE9kPoz2c,Irmak Boutique Hotel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Irmak%20Boutique%20Hotel&query_place_id=ChIJFXTXHOtzvhQRYFnE9kPoz2c,,,,,,,,
BOD129,ChIJf4088JVyvhQRBpNshFH43hU,Meggs Bodrum,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Meggs%20Bodrum&query_place_id=ChIJf4088JVyvhQRBpNshFH43hU,,,,,,,,
BOD181,ChIJs9GI1vhwvhQRSJ8c9Yq49ko,Palmalife Bodrum Resort & Spa,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Palmalife%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJs9GI1vhwvhQRSJ8c9Yq49ko,,,,,,,,
BOD120,ChIJUXgdaGdzvhQRpglnXqNVesw,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa&query_place_id=ChIJUXgdaGdzvhQRpglnXqNVesw,,,,,,,,
BOD003,ChIJS8TbUlYNvhQR_fh-bq0pJDg,ASPAT HOTEL BODRUM Beach Restaurant,Akyarlar,https://www.google.com/maps/search/?api=1&query=ASPAT%20HOTEL%20BODRUM%20Beach%20Restaurant&query_place_id=ChIJS8TbUlYNvhQR_fh-bq0pJDg,,,,,,,,
BOD100,ChIJw-cVHDpwvhQRjnvlNDgFTK8,Villa Rustica Hotel,Gündoğan,https://www.google.com/maps/search/?api=1&query=Villa%20Rustica%20Hotel&query_place_id=ChIJw-cVHDpwvhQRjnvlNDgFTK8,,,,,,,,
BOD039,ChIJyVnm4XtrvhQRWSj607ouwhs,Casa Nonna Bodrum,Bodrum Merkez,https://www.google.com/maps/search/?api=1&query=Casa%20Nonna%20Bodrum&query_place_id=ChIJyVnm4XtrvhQRWSj607ouwhs,,,,,,,,
BOD154,ChIJSZHy9k1tvhQR4Le2DDojzzg,Toka Bodrum Hotel & Beach Club,Torba,https://www.google.com/maps/search/?api=1&query=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&query_place_id=ChIJSZHy9k1tvhQR4Le2DDojzzg,,,,,,,,
BOD062,ChIJO08Er6htvhQR5H87YsG4EeY,"Gümbet Cove Hotel, Muğla Türkiye",Gümbet,https://www.google.com/maps/search/?api=1&query=G%C3%BCmbet%20Cove%20Hotel%2C%20Mu%C4%9Fla%20T%C3%BCrkiye&query_place_id=ChIJO08Er6htvhQR5H87YsG4EeY,,,,,,,,
BOD167,ChIJ6WwC3sdvvhQRLjhzMj9H8wU,Elista Hotel & Spa,Türkbükü,https://www.google.com/maps/search/?api=1&query=Elista%20Hotel%20%26%20Spa&query_place_id=ChIJ6WwC3sdvvhQRLjhzMj9H8wU,,,,,,,,
BOD034,ChIJm9mMaCptvhQRksrC-9Oi4lg,Çınar Butik Otel Bodrum,Bitez,https://www.google.com/maps/search/?api=1&query=%C3%87%C4%B1nar%20Butik%20Otel%20Bodrum&query_place_id=ChIJm9mMaCptvhQRksrC-9Oi4lg,,,,,,,,
BOD048,ChIJW7-Z9-hvvhQRACntL8CkDZw,Babana Hotel,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=Babana%20Hotel&query_place_id=ChIJW7-Z9-hvvhQRACntL8CkDZw,,,,,,,,
BOD105,ChIJbfTG_XpnvhQR2tmyGkVXGTg,İsolina Hotel,Güvercinlik,https://www.google.com/maps/search/?api=1&query=%C4%B0solina%20Hotel&query_place_id=ChIJbfTG_XpnvhQR2tmyGkVXGTg,,,,,,,,
BOD073,ChIJKxy7qO50vhQRtPjXO1brYXM,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows&query_place_id=ChIJKxy7qO50vhQRtPjXO1brYXM,,,,,,,,
BOD022,ChIJZypVXF1tvhQRAEStQO6WGK0,Dolce Vita Luxury Bungalows,Bitez,https://www.google.com/maps/search/?api=1&query=Dolce%20Vita%20Luxury%20Bungalows&query_place_id=ChIJZypVXF1tvhQRAEStQO6WGK0,,,,,,,,
BOD053,ChIJaSEKq-lvvhQRZeKHVS45qRI,Gölköy Suites,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=G%C3%B6lk%C3%B6y%20Suites&query_place_id=ChIJaSEKq-lvvhQRZeKHVS45qRI,Gölköy Suites,"Yalı Mah. Akdeniz Cad, 33. Sk. No:5 D:7, 48483 Bodrum/Muğla",FOUND_EXACT_PLACE_ID,1.0,True,False,2026-08-25T15:50:06+00:00,place_id-bound master URL and visible hotel name checked; public anonymous reviews tab not available
BOD005,ChIJdTwebV4MvhQRVC_Shj1Cjqo,ByAkkan,Akyarlar,https://www.google.com/maps/search/?api=1&query=ByAkkan&query_place_id=ChIJdTwebV4MvhQRVC_Shj1Cjqo,,,,,,,,
BOD018,ChIJh_qp0nVtvhQRhxWt88Qo9gI,Bitez Deniz Hotel - Restaurant - Beach,Bitez,https://www.google.com/maps/search/?api=1&query=Bitez%20Deniz%20Hotel%20-%20Restaurant%20-%20Beach&query_place_id=ChIJh_qp0nVtvhQRhxWt88Qo9gI,,,,,,,,
BOD171,ChIJIwHTow1xvhQR_K-gB02mPoA,4 reasons Hotel Yalikavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=4%20reasons%20Hotel%20Yalikavak&query_place_id=ChIJIwHTow1xvhQR_K-gB02mPoA,,,,,,,,
BOD133,ChIJMdpJ7MByvhQRuh2JibivsGQ,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&query_place_id=ChIJMdpJ7MByvhQRuh2JibivsGQ,,,,,,,,
BOD147,ChIJrYHb3ixpvhQRHqUQ0PU5-rE,Omar Hotel & Suites,Torba,https://www.google.com/maps/search/?api=1&query=Omar%20Hotel%20%26%20Suites&query_place_id=ChIJrYHb3ixpvhQRHqUQ0PU5-rE,,,,,,,,
BOD080,ChIJWaJoi-50vhQRqlVRnuxIHAo,Myndos Oda & kahvalti,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Myndos%20Oda%20%26%20kahvalti&query_place_id=ChIJWaJoi-50vhQRqlVRnuxIHAo,,,,,,,,
BOD099,ChIJS64gV3ZtvhQREG8a3u831xo,Villa Oliva Butik Otel,Gündoğan,https://www.google.com/maps/search/?api=1&query=Villa%20Oliva%20Butik%20Otel&query_place_id=ChIJS64gV3ZtvhQREG8a3u831xo,,,,,,,,
BOD159,ChIJSzSbVYsLvhQR553yqJNUT_M,Bodrum Ada Otel Turgutreis,Turgutreis,https://www.google.com/maps/search/?api=1&query=Bodrum%20Ada%20Otel%20Turgutreis&query_place_id=ChIJSzSbVYsLvhQR553yqJNUT_M,,,,,,,,
BOD096,ChIJFQgr8DhwvhQRtcIc1PsQxRc,Olira Boutique Hotel&SPA,Gündoğan,https://www.google.com/maps/search/?api=1&query=Olira%20Boutique%20Hotel%26SPA&query_place_id=ChIJFQgr8DhwvhQRtcIc1PsQxRc,,,,,,,,
BOD146,ChIJxXwclEFsvhQRZsoz_3ZA90g,Olivia Hotel,Torba,https://www.google.com/maps/search/?api=1&query=Olivia%20Hotel&query_place_id=ChIJxXwclEFsvhQRZsoz_3ZA90g,,,,,,,,
BOD083,ChIJfwHwVD51vhQRqizjxcZItOo,Oza butik hotel,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Oza%20butik%20hotel&query_place_id=ChIJfwHwVD51vhQRqizjxcZItOo,,,,,,,,
BOD054,ChIJ-Zf0urlvvhQRkenPZ4sgzcA,Lavinya Maison,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=Lavinya%20Maison&query_place_id=ChIJ-Zf0urlvvhQRkenPZ4sgzcA,,,,,,,,
BOD001,ChIJAxKJBV4MvhQRxCb482IcG0M,Aksoy Taş Ev,Akyarlar,https://www.google.com/maps/search/?api=1&query=Aksoy%20Ta%C5%9F%20Ev&query_place_id=ChIJAxKJBV4MvhQRxCb482IcG0M,,,,,,,,
BOD165,ChIJRe4nqE9vvhQR_VhhTqDbel4,Caja by Maxx Royal,Türkbükü,https://www.google.com/maps/search/?api=1&query=Caja%20by%20Maxx%20Royal&query_place_id=ChIJRe4nqE9vvhQR_VhhTqDbel4,,,,,,,,
BOD027,ChIJ2zrOs3VtvhQRZpab8gpgPUw,Meis Apart Hotel,Bitez,https://www.google.com/maps/search/?api=1&query=Meis%20Apart%20Hotel&query_place_id=ChIJ2zrOs3VtvhQRZpab8gpgPUw,,,,,,,,
BOD134,ChIJYxRiS85zvhQRMk90w1YF4LY,Yakamoz Otel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Yakamoz%20Otel&query_place_id=ChIJYxRiS85zvhQRMk90w1YF4LY,,,,,,,,
BOD055,ChIJG4OGJ6pvvhQRTnQTKIJda9g,Lavinya Otel Göltürkbükü,Göltürkbükü,https://www.google.com/maps/search/?api=1&query=Lavinya%20Otel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJG4OGJ6pvvhQRTnQTKIJda9g,,,,,,,,
BOD121,ChIJGVS04ZxyvhQRVlMtbXfJzLw,Eskiyalı Otel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Eskiyal%C4%B1%20Otel&query_place_id=ChIJGVS04ZxyvhQRVlMtbXfJzLw,,,,,,,,
BOD176,ChIJa9SmoSpxvhQRmGcrQAtAIuQ,Blue Point Yalikavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Blue%20Point%20Yalikavak&query_place_id=ChIJa9SmoSpxvhQRmGcrQAtAIuQ,,,,,,,,
BOD093,ChIJi_stPEhwvhQRRVgWIfzDHqw,Malta Bodrum Hotel,Gündoğan,https://www.google.com/maps/search/?api=1&query=Malta%20Bodrum%20Hotel&query_place_id=ChIJi_stPEhwvhQRRVgWIfzDHqw,,,,,,,,
BOD122,ChIJNy1y079yvhQRPQrNUvKMuPY,Florida Otel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Florida%20Otel&query_place_id=ChIJNy1y079yvhQRPQrNUvKMuPY,,,,,,,,
BOD190,ChIJ3Z4rPURxvhQRecoeZJ3euTg,The Sign Highlight Hotel,Yalıkavak,https://www.google.com/maps/search/?api=1&query=The%20Sign%20Highlight%20Hotel&query_place_id=ChIJ3Z4rPURxvhQRecoeZJ3euTg,,,,,,,,
BOD179,ChIJq5z7LcxxvhQR9JdCxeV2fjk,Lizbonia Otel Yalikavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Lizbonia%20Otel%20Yalikavak&query_place_id=ChIJq5z7LcxxvhQR9JdCxeV2fjk,,,,,,,,
BOD144,ChIJtRU69GpsvhQR7rBOR-RtFzg,Mira Suites,Torba,https://www.google.com/maps/search/?api=1&query=Mira%20Suites&query_place_id=ChIJtRU69GpsvhQR7rBOR-RtFzg,,,,,,,,
BOD135,ChIJcf2wnKZzvhQRd-kpYVUDwmU,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Y%C4%B1lmaz%20Hotel%20%7C%20Bodrum%20Ortakent%20Otelleri&query_place_id=ChIJcf2wnKZzvhQRd-kpYVUDwmU,,,,,,,,
BOD185,ChIJBTztm0hxvhQRpOVHx_pTXWQ,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Sezz%20Hotels%20Spa%20Wellness%20Yal%C4%B1kavak&query_place_id=ChIJBTztm0hxvhQRpOVHx_pTXWQ,,,,,,,,
BOD123,ChIJa8cMcJdyvhQRZhPdEzCzXFw,Hotel Marma Beach,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Hotel%20Marma%20Beach&query_place_id=ChIJa8cMcJdyvhQRZhPdEzCzXFw,,,,,,,,
BOD044,ChIJd_IxssJtvhQRRaGntjJV7oU,Noa Suite Hotel,Bodrum Merkez,https://www.google.com/maps/search/?api=1&query=Noa%20Suite%20Hotel&query_place_id=ChIJd_IxssJtvhQRRaGntjJV7oU,,,,,,,,
BOD118,ChIJKRNjeJZyvhQRaSTxRgOEhLU,Amfora Hotel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Amfora%20Hotel&query_place_id=ChIJKRNjeJZyvhQRaSTxRgOEhLU,,,,,,,,
BOD188,ChIJ_2z-SKNtvhQR0aTUt1j8QJk,Tangiers Hotel Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Tangiers%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ_2z-SKNtvhQR0aTUt1j8QJk,,,,,,,,
BOD025,ChIJDTaX83ZtvhQR6ooLNcHmOQQ,Halikarya Hotel & Restaurant Beach,Bitez,https://www.google.com/maps/search/?api=1&query=Halikarya%20Hotel%20%26%20Restaurant%20Beach&query_place_id=ChIJDTaX83ZtvhQR6ooLNcHmOQQ,,,,,,,,
BOD097,ChIJm9ANqvtxvhQR14eZKaXZg0c,OLİVE TREE HOTEL,Gündoğan,https://www.google.com/maps/search/?api=1&query=OL%C4%B0VE%20TREE%20HOTEL&query_place_id=ChIJm9ANqvtxvhQR14eZKaXZg0c,,,,,,,,
BOD137,ChIJP_oTRTNpvhQR0-1XqVIqx1E,Armagan Apart Hotel,Torba,https://www.google.com/maps/search/?api=1&query=Armagan%20Apart%20Hotel&query_place_id=ChIJP_oTRTNpvhQR0-1XqVIqx1E,,,,,,,,
BOD117,ChIJ3UYteZZyvhQRaBDgP2LJcPk,Altınkaya Hotel,Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Alt%C4%B1nkaya%20Hotel&query_place_id=ChIJ3UYteZZyvhQRaBDgP2LJcPk,,,,,,,,
BOD029,ChIJG-s9xMptvhQRGYhqgZLQw2Y,Mumu Bodrum Hotel,Bitez,https://www.google.com/maps/search/?api=1&query=Mumu%20Bodrum%20Hotel&query_place_id=ChIJG-s9xMptvhQRGYhqgZLQw2Y,,,,,,,,
BOD172,ChIJ7eSyBNZxvhQRvHKx3HFCrY8,Ailla Yalıkavak,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Ailla%20Yal%C4%B1kavak&query_place_id=ChIJ7eSyBNZxvhQRvHKx3HFCrY8,,,,,,,,
BOD091,ChIJwbFDVd5xvhQRs2PvMtgliAY,Gündoğan Suites,Gündoğan,https://www.google.com/maps/search/?api=1&query=G%C3%BCndo%C4%9Fan%20Suites&query_place_id=ChIJwbFDVd5xvhQRs2PvMtgliAY,,,,,,,,
BOD119,ChIJ76CxR8ByvhQR7KFrMIsIUpY,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,https://www.google.com/maps/search/?api=1&query=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&query_place_id=ChIJ76CxR8ByvhQR7KFrMIsIUpY,,,,,,,,
BOD149,ChIJqy_UNjVpvhQROJdKGbb3cMo,Roota Bodrum,Torba,https://www.google.com/maps/search/?api=1&query=Roota%20Bodrum&query_place_id=ChIJqy_UNjVpvhQROJdKGbb3cMo,,,,,,,,
BOD084,ChIJcYwdoe50vhQRx0iib85SoFE,Paradise Garden Apartments,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Paradise%20Garden%20Apartments&query_place_id=ChIJcYwdoe50vhQRx0iib85SoFE,,,,,,,,
BOD076,ChIJbSnvjO50vhQRkL_tKcHMxUA,Gümüşlük No3,Gümüşlük,https://www.google.com/maps/search/?api=1&query=G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20No3&query_place_id=ChIJbSnvjO50vhQRkL_tKcHMxUA,,,,,,,,
BOD138,ChIJafxfSwBvvhQRMPAOstUviZY,Bodrum Blue Bay Otel,Torba,https://www.google.com/maps/search/?api=1&query=Bodrum%20Blue%20Bay%20Otel&query_place_id=ChIJafxfSwBvvhQRMPAOstUviZY,,,,,,,,
BOD015,ChIJqVtGlmYNvhQRC9vnGKPC0EQ,The Ni Villas Akyarlar,Akyarlar,https://www.google.com/maps/search/?api=1&query=The%20Ni%20Villas%20Akyarlar&query_place_id=ChIJqVtGlmYNvhQRC9vnGKPC0EQ,,,,,,,,
BOD182,ChIJIUX1vRlxvhQRqp5AVPOE3LI,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,https://www.google.com/maps/search/?api=1&query=Root%20Redrock%20Villas%20Yal%C4%B1kavak%20-%20Bodrum&query_place_id=ChIJIUX1vRlxvhQRqp5AVPOE3LI,,,,,,,,
BOD085,ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,Paradise Gümüşlük,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Paradise%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,,,,,,,,
BOD074,ChIJ6zcjZiV1vhQRyyjNHZwIoI4,Begonvil Gümüşlük,Gümüşlük,https://www.google.com/maps/search/?api=1&query=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6zcjZiV1vhQRyyjNHZwIoI4,,,,,,,,
