review_id,hotel_id,hotel_name,area,review_rating,rating_group,aspect,matched_keywords,review_date
gma_0eba28ad84354f9ce9a2f77a,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,3,MIXED,STAFF_SERVICE,personel,2026-08-11
gma_8a9816a38052604abd0945dc,BOD106,La Blanche Island Bodrum,Güvercinlik,2,LOW,CLEANLINESS_HYGIENE,temiz,2026-07-28
gma_8a9816a38052604abd0945dc,BOD106,La Blanche Island Bodrum,Güvercinlik,2,LOW,ROOM,oda,2026-07-28
gma_8a9816a38052604abd0945dc,BOD106,La Blanche Island Bodrum,Güvercinlik,2,LOW,STAFF_SERVICE,ilgili | güler yüzlü,2026-07-28
gma_be3fea34a1e9d9ab54ae17f3,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,FACILITIES_MAINTENANCE,bakım,2026-07-26
gma_be3fea34a1e9d9ab54ae17f3,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,FOOD_BEVERAGE,yemek | restoran | taze,2026-07-26
gma_be3fea34a1e9d9ab54ae17f3,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,ROOM,oda | banyo | duş | eski | konforlu,2026-07-26
gma_be3fea34a1e9d9ab54ae17f3,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,STAFF_SERVICE,ilgili | güler yüzlü | hizmet | karşılama | profesyonel,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,BEACH_SEA,deniz,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,FOOD_BEVERAGE,yemek | kahvaltı | lezzetli | çeşit | içecek | bar,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,POOL,havuz,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,RESERVATION,iptal,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,ROOM,manzara,2026-07-26
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,STAFF_SERVICE,personel | çalışan | resepsiyon,2026-07-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,BEACH_SEA,plaj | deniz,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,CHECKIN_CHECKOUT,giriş,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,CLEANLINESS_HYGIENE,temiz,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,FACILITIES_MAINTENANCE,bakım | tesis,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,FOOD_BEVERAGE,yemek | restoran | lezzetli | çeşit | çeşitlilik | soğuk | içecek | bar,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,ROOM,oda | manzara | konforlu,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,STAFF_SERVICE,personel | çalışan | güler yüzlü | yardımcı | nazik | hizmet | karşılama | profesyonel,2026-06-26
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,TRANSPORT_TRANSFER,shuttle | ulaşım,2026-06-26
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,BEACH_SEA,plaj | deniz,2026-08-04
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,CHECKIN_CHECKOUT,giriş,2026-08-04
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,CLEANLINESS_HYGIENE,koku | çarşaf | havlu,2026-08-04
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,FACILITIES_MAINTENANCE,bakım | bakımsız,2026-08-04
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,ROOM,oda | manzara,2026-08-04
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,STAFF_SERVICE,garson | resepsiyon | animasyon | güler yüzlü | hizmet,2026-08-04
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,BEACH_SEA,plaj,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,CLEANLINESS_HYGIENE,temiz | pis | koku | havlu,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,FACILITIES_MAINTENANCE,asansör,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,FOOD_BEVERAGE,yemek,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,PRICE_VALUE,fiyat,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,ROOM,oda | duş,2026-07-26
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,STAFF_SERVICE,personel,2026-07-26
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,BEACH_SEA,deniz | sahil,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,CHECKIN_CHECKOUT,giriş,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,CLEANLINESS_HYGIENE,hijyen,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,FACILITIES_MAINTENANCE,tesis,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,FOOD_BEVERAGE,yemek | restoran | büfe | açık büfe | lezzetli | çeşit | soğuk | bar | a la carte,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,PAYMENT_REFUND,iade,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,PRICE_VALUE,fiyat | değer,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,RESERVATION,rezervasyon,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,ROOM,oda,2026-08-04
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,STAFF_SERVICE,personel | çalışan | resepsiyon | ilgili | güler yüzlü | yardımcı | servis,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,BEACH_SEA,deniz,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,CLEANLINESS_HYGIENE,temiz,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,FACILITIES_MAINTENANCE,tesis,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,FOOD_BEVERAGE,yemek | restoran,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,POOL,havuz,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,PRICE_VALUE,fiyat | fiyat performans,2026-08-04
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,ROOM,oda,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,BEACH_SEA,plaj | deniz,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,FAMILY_CHILDREN,aile,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,FOOD_BEVERAGE,çeşit | çeşitlilik | bar | mutfak,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,NOISE,ses,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,ROOM,oda | yatak | manzara,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,SPA_WELLNESS,spa,2026-08-04
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,STAFF_SERVICE,personel | çalışan | resepsiyon | animasyon | ilgili | güler yüzlü | hizmet | servis,2026-08-04
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,BEACH_SEA,deniz,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CLEANLINESS_HYGIENE,temiz | tertemiz | hijyen | koku,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FAMILY_CHILDREN,çocuk | aile | çocuklu,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FOOD_BEVERAGE,yemek | restoran | çeşit | taze,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,POOL,havuz,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,ROOM,oda | manzara,2026-07-26
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,personel | çalışan,2026-07-26
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,BEACH_SEA,deniz,2026-07-28
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FAMILY_CHILDREN,çocuk | aile,2026-07-28
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FOOD_BEVERAGE,restoran | büfe | açık büfe | lezzetli | içecek | bar,2026-07-28
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,ROOM,oda | konforlu,2026-07-28
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,çalışan | ilgili | güler yüzlü | hizmet,2026-07-28
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,AIR_CONDITIONING,klima,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,BEACH_SEA,şezlong,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,CLEANLINESS_HYGIENE,temiz | çarşaf | havlu,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,FOOD_BEVERAGE,kahvaltı,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,POOL,havuz,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,ROOM,oda | banyo | eski | klima,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,SAFETY_SECURITY,güvenli,2026-06-26
gma_1080be5929950b035ba9e7c6,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,STAFF_SERVICE,personel | hizmet,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CHECKIN_CHECKOUT,giriş,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CLEANLINESS_HYGIENE,temiz | hijyen | temizlik,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FOOD_BEVERAGE,yemek | restoran | lezzetli | çeşit | çeşitlilik,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,MANAGEMENT_COMMUNICATION,iletişim,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,POOL,havuz,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,ROOM,oda,2026-06-26
gma_072642c323a5d6d681be9f4a,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,animasyon | hizmet,2026-06-26
gma_82c09d52c40b32c82ae513bf,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CLEANLINESS_HYGIENE,temiz,2026-07-26
gma_82c09d52c40b32c82ae513bf,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FOOD_BEVERAGE,yemek | lezzetli | çeşit,2026-07-26
gma_82c09d52c40b32c82ae513bf,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,PRICE_VALUE,fiyat | fiyatına göre,2026-07-26
gma_82c09d52c40b32c82ae513bf,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,personel | çalışan | animasyon | ilgili | güler yüzlü | hizmet | profesyonel,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,BEACH_SEA,deniz | şezlong,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CLEANLINESS_HYGIENE,temiz,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FAMILY_CHILDREN,çocuk,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FOOD_BEVERAGE,yemek | restoran | lezzetli | çeşit | içecek | bar,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,POOL,havuz | kaydırak,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,ROOM,oda | manzara,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,çalışan | güler yüzlü,2026-07-26
gma_437856a6ce534bcc5e04f77e,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,TRANSPORT_TRANSFER,otopark,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,BEACH_SEA,deniz | şezlong,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,CLEANLINESS_HYGIENE,temiz,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FACILITIES_MAINTENANCE,eskimiş,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,FAMILY_CHILDREN,aile,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,MANAGEMENT_COMMUNICATION,yönetim,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,ROOM,oda | eski,2026-07-26
gma_5712e25915660d5bea79e8eb,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,STAFF_SERVICE,animasyon,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,CHECKIN_CHECKOUT,giriş,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,CLEANLINESS_HYGIENE,temiz | çarşaf | havlu,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,FACILITIES_MAINTENANCE,bakım | asansör,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,FAMILY_CHILDREN,çocuk | bebek,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,FOOD_BEVERAGE,yemek | çeşit | bar,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,POOL,havuz | çocuk havuzu | kaydırak,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,ROOM,oda | banyo | manzara,2026-07-26
gma_306a3fae576c1f8bf6825604,BOD160,La Blanche Resort Bodrum,Turgutreis,1,LOW,STAFF_SERVICE,personel | resepsiyon | kaba,2026-07-26
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,CHECKIN_CHECKOUT,giriş,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,CLEANLINESS_HYGIENE,havlu,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,FOOD_BEVERAGE,yemek | restoran | çeşit | içecek,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,MANAGEMENT_COMMUNICATION,yönetim | iletişim,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,RESERVATION,rezervasyon,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,ROOM,oda | eski,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,SAFETY_SECURITY,güvenlik | güvenli,2026-07-28
gma_d7112dbb58fa6a7d2034c12f,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,STAFF_SERVICE,personel | çalışan | animasyon | güler yüzlü | hizmet | karşılama | profesyonel,2026-07-28
