year,geography,geography_level,domestic_arrivals,foreign_arrivals,total_arrivals,total_overnights,derived_avg_stay_nights,derived_foreign_arrival_share_pct,data_status,source_origin,source_url,source_retrieved_at,important_note
2025,Bodrum,district,1624032,1199393,2823425,7579360,2.6845,42.48,official district-level values compiled by Türkiye Turizm Veri Atlası,T.C. Kültür ve Turizm Bakanlığı ilçe konaklama istatistikleri,https://turizmveri.com/iller/mugla,2026-08-25,Bu kaynakta Bodrum için 2025 yıllık ilçe kırılımı vardır; aylık Bodrum kırılımı aynı sayfada yayımlanmamıştır.
